name,Photo,about,degree,phone,email,address,specialization,yearofexperience,language,rating,clinicname,timings,onlinebooking,consultonline,linktoprofile
Shashwat Ayurveda & Panchkarma Hospital,https://images1-fabric.practo.com/shashwat-ayurveda-clinic-surat-1457097924-56d98cc4c7bc9.jpg/thumbnail,"Vesu, Surat",MBBS,null,null,"Vesu, Surat",Ayurveda,null,"eng,hindi",5.0,Shashwat Ayurveda & Panchkarma Hospital,null,https://www.practo.com/surat/hospital/shashwat-ayurveda-and-panchkarma-clinic-vesu?specialization=Ayurveda,https://www.practo.com/surat/hospital/shashwat-ayurveda-and-panchkarma-clinic-vesu?specialization=Ayurveda,https://www.practo.com/surat/hospital/shashwat-ayurveda-and-panchkarma-clinic-vesu?specialization=Ayurveda
Niramay Ayurvedic Hospital,https://images1-fabric.practo.com/practices/1160077/niramay-ayurvedic-hospital-surat-59d2064772772.png/thumbnail,"Nanpura, Surat",MBBS,null,null,"Nanpura, Surat",Ayurveda,null,"eng,hindi",null,Niramay Ayurvedic Hospital,null,https://www.practo.com/surat/hospital/niramay-ayurvedic-hospital-1-nanpura-1?specialization=Ayurveda,https://www.practo.com/surat/hospital/niramay-ayurvedic-hospital-1-nanpura-1?specialization=Ayurveda,https://www.practo.com/surat/hospital/niramay-ayurvedic-hospital-1-nanpura-1?specialization=Ayurveda
Jogi Ayurveda Clinic And Panchkarma Hospital,https://images1-fabric.practo.com/558cdd1147c2046996e985f49efbb803e3f02c881e0ed.JPG/thumbnail,"Adajan Dn, Surat",MBBS,null,null,"Adajan Dn, Surat",Ayurveda,null,"eng,hindi",5.0,Jogi Ayurveda Clinic And Panchkarma Hospital,null,https://www.practo.com/surat/hospital/jogi-ayurveda-clinic-and-panchkarma-hospital-adajan-dn?specialization=Ayurveda,https://www.practo.com/surat/hospital/jogi-ayurveda-clinic-and-panchkarma-hospital-adajan-dn?specialization=Ayurveda,https://www.practo.com/surat/hospital/jogi-ayurveda-clinic-and-panchkarma-hospital-adajan-dn?specialization=Ayurveda
Amrutkalp Ayurvedic Panchkarma Hospital,https://images1-fabric.practo.com/practices/1106965/amrutkalp-ayurvedic-panchkarma-hospital-surat-5c9fb433a1181.JPG/thumbnail,"Adajan Dn, Surat",MBBS,null,null,"Adajan Dn, Surat",Ayurveda,null,"eng,hindi",null,Amrutkalp Ayurvedic Panchkarma Hospital,null,https://www.practo.com/surat/hospital/amrutkalp-ayurvedic-clinic-surat-rs-1?specialization=Ayurveda,https://www.practo.com/surat/hospital/amrutkalp-ayurvedic-clinic-surat-rs-1?specialization=Ayurveda,https://www.practo.com/surat/hospital/amrutkalp-ayurvedic-clinic-surat-rs-1?specialization=Ayurveda
Shreyas Ano-Rectal Hospital & Research Centre,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Athwalines, Surat",MBBS,null,null,"Athwalines, Surat",Ayurveda,null,"eng,hindi",null,Shreyas Ano-Rectal Hospital & Research Centre,null,https://www.practo.com/surat/hospital/shreyas-ano-rectal-hospital-research-centre-athwalines-1?specialization=Ayurveda,https://www.practo.com/surat/hospital/shreyas-ano-rectal-hospital-research-centre-athwalines-1?specialization=Ayurveda,https://www.practo.com/surat/hospital/shreyas-ano-rectal-hospital-research-centre-athwalines-1?specialization=Ayurveda
Shashwat Ayurveda & Panchkarma Hospital,https://images1-fabric.practo.com/practices/1116032/shashwat-ayurveda-panchkarma-clinic-surat-5c023c5d9a5a6.jpg/thumbnail,"Vesu, Surat",MBBS,null,null,"Vesu, Surat",Ayurveda,null,"eng,hindi",null,Shashwat Ayurveda & Panchkarma Hospital,null,https://www.practo.com/surat/hospital/herbal-panchkarma-center-vesu?specialization=Ayurveda,https://www.practo.com/surat/hospital/herbal-panchkarma-center-vesu?specialization=Ayurveda,https://www.practo.com/surat/hospital/herbal-panchkarma-center-vesu?specialization=Ayurveda
Dhanwantari Ayurveda & Panchkarma Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Puna, Surat",MBBS,null,null,"Puna, Surat",Ayurveda,null,"eng,hindi",null,Dhanwantari Ayurveda & Panchkarma Hospital,null,https://www.practo.com/surat/hospital/dhanwantari-ayurveda-panchkarma-hospital-puna?specialization=Ayurveda,https://www.practo.com/surat/hospital/dhanwantari-ayurveda-panchkarma-hospital-puna?specialization=Ayurveda,https://www.practo.com/surat/hospital/dhanwantari-ayurveda-panchkarma-hospital-puna?specialization=Ayurveda
Ayurved Consultant,https://www.practo.com/bundles/practopractoapp/images/hospital_logo.png,"Vesu, Surat",MBBS,null,null,"Vesu, Surat",Ayurveda,null,"eng,hindi",null,Ayurved Consultant,null,https://www.practo.com/surat/clinic/ayurved-consultant-vesu?specialization=Ayurveda,https://www.practo.com/surat/clinic/ayurved-consultant-vesu?specialization=Ayurveda,https://www.practo.com/surat/clinic/ayurved-consultant-vesu?specialization=Ayurveda
Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246067/acharya-manish-ji-ayurveda-centre-surat-5f0c0de3e53ec.jpg,"Laldarwaja, Surat",MBBS,null,null,"Laldarwaja, Surat",Ayurveda,null,"eng,hindi",4.0,Acharya Manish Ji Ayurveda Centre,null,https://www.practo.com/surat/clinic/acharya-manish-ji-ayurveda-centre-laldarwaja?specialization=Ayurveda,https://www.practo.com/surat/clinic/acharya-manish-ji-ayurveda-centre-laldarwaja?specialization=Ayurveda,https://www.practo.com/surat/clinic/acharya-manish-ji-ayurveda-centre-laldarwaja?specialization=Ayurveda
Kale Piles Hospital,https://images1-fabric.practo.com/practices/915213/kale-piles-hospital-nagpur-594647331cc8d.jpg/thumbnail,"Dighori Naka, Nagpur",MBBS,null,null,"Dighori Naka, Nagpur",Ayurveda,null,"eng,hindi",3.5,Kale Piles Hospital,null,https://www.practo.com/nagpur/hospital/kale-ayurvedic-piles-hospital-dighori-nagpur-dighori-naka?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/kale-ayurvedic-piles-hospital-dighori-nagpur-dighori-naka?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/kale-ayurvedic-piles-hospital-dighori-nagpur-dighori-naka?specialization=Ayurveda
Abhyudya Multispeciality Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Rameshwari, Nagpur",MBBS,null,null,"Rameshwari, Nagpur",Ayurveda,null,"eng,hindi",null,Abhyudya Multispeciality Hospital,null,https://www.practo.com/nagpur/hospital/abhyudya-multispeciality-hospital-rameshwari?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/abhyudya-multispeciality-hospital-rameshwari?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/abhyudya-multispeciality-hospital-rameshwari?specialization=Ayurveda
Deoghare Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Medical College, Nagpur",MBBS,null,null,"Medical College, Nagpur",Ayurveda,null,"eng,hindi",null,Deoghare Hospital,null,https://www.practo.com/nagpur/hospital/deoghare-hospital-medical-college-1?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/deoghare-hospital-medical-college-1?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/deoghare-hospital-medical-college-1?specialization=Ayurveda
Ayucare Ayurved and Panchkarma Hospital & Infertility Clinic,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Dhantoli, Nagpur",MBBS,null,null,"Dhantoli, Nagpur",Ayurveda,null,"eng,hindi",null,Ayucare Ayurved and Panchkarma Hospital & Infertility Clinic,null,https://www.practo.com/nagpur/hospital/ayucare-ayurved-and-panchkarma-hospital-infertility-clinic-dhantoli?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/ayucare-ayurved-and-panchkarma-hospital-infertility-clinic-dhantoli?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/ayucare-ayurved-and-panchkarma-hospital-infertility-clinic-dhantoli?specialization=Ayurveda
Shree Krupa Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Manewada Road, Nagpur",MBBS,null,null,"Manewada Road, Nagpur",Ayurveda,null,"eng,hindi",null,Shree Krupa Hospital,null,https://www.practo.com/nagpur/hospital/shree-krupa-hospital-manewada-road?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/shree-krupa-hospital-manewada-road?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/shree-krupa-hospital-manewada-road?specialization=Ayurveda
Orange City Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Vivekanand Nagar, Nagpur",MBBS,null,null,"Vivekanand Nagar, Nagpur",Ayurveda,null,"eng,hindi",null,Orange City Hospital,null,https://www.practo.com/nagpur/hospital/orange-city-hospital-vivekanand-nagar?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/orange-city-hospital-vivekanand-nagar?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/orange-city-hospital-vivekanand-nagar?specialization=Ayurveda
Sai Krupa Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Omkar Nagar, Nagpur",MBBS,null,null,"Omkar Nagar, Nagpur",Ayurveda,null,"eng,hindi",null,Sai Krupa Hospital,null,https://www.practo.com/nagpur/hospital/sai-krupa-hospital-7-omkar-nagar?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/sai-krupa-hospital-7-omkar-nagar?specialization=Ayurveda,https://www.practo.com/nagpur/hospital/sai-krupa-hospital-7-omkar-nagar?specialization=Ayurveda
JIVA Ayurveda,https://images1-fabric.practo.com/practices/1183054/jiva-ayurveda-nagpur-605d7c8634d79.jpg,"Ramdaspeth, Nagpur",MBBS,null,null,"Ramdaspeth, Nagpur",Ayurveda,null,"eng,hindi",4.0,JIVA Ayurveda,null,https://www.practo.com/nagpur/clinic/jiva-ayurveda-ramdaspeth?specialization=Ayurveda,https://www.practo.com/nagpur/clinic/jiva-ayurveda-ramdaspeth?specialization=Ayurveda,https://www.practo.com/nagpur/clinic/jiva-ayurveda-ramdaspeth?specialization=Ayurveda
Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246102/acharya-manish-ji-ayurveda-centre-nagpur-5f0e9ef07a56e.jpg,"Sakkardara, Nagpur",MBBS,null,null,"Sakkardara, Nagpur",Ayurveda,null,"eng,hindi",null,Acharya Manish Ji Ayurveda Centre,null,https://www.practo.com/nagpur/clinic/acharya-manish-ji-ayurveda-centre-sakkardara?specialization=Ayurveda,https://www.practo.com/nagpur/clinic/acharya-manish-ji-ayurveda-centre-sakkardara?specialization=Ayurveda,https://www.practo.com/nagpur/clinic/acharya-manish-ji-ayurveda-centre-sakkardara?specialization=Ayurveda
Sai Bharadwaja Ayurvedic Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Kurmannapalem, Visakhapatnam",MBBS,null,null,"Kurmannapalem, Visakhapatnam",Ayurveda,null,"eng,hindi",null,Sai Bharadwaja Ayurvedic Hospital,null,https://www.practo.com/visakhapatnam/hospital/sai-bharadwaja-ayurvedic-hospital-kurmannapalem?specialization=Ayurveda,https://www.practo.com/visakhapatnam/hospital/sai-bharadwaja-ayurvedic-hospital-kurmannapalem?specialization=Ayurveda,https://www.practo.com/visakhapatnam/hospital/sai-bharadwaja-ayurvedic-hospital-kurmannapalem?specialization=Ayurveda
Sai Bharadwaja Ayurvedic Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"MVP Colony, Visakhapatnam",MBBS,null,null,"MVP Colony, Visakhapatnam",Ayurveda,null,"eng,hindi",null,Sai Bharadwaja Ayurvedic Hospital,null,https://www.practo.com/visakhapatnam/hospital/sai-bharadwaja-ayurvedic-hospital-mvp-colony?specialization=Ayurveda,https://www.practo.com/visakhapatnam/hospital/sai-bharadwaja-ayurvedic-hospital-mvp-colony?specialization=Ayurveda,https://www.practo.com/visakhapatnam/hospital/sai-bharadwaja-ayurvedic-hospital-mvp-colony?specialization=Ayurveda
Travancore Ayurveda - Vizag,https://images1-fabric.practo.com/practices/1219229/travancore-ayurveda-vizag-visakhapatnam-5d8478d823617.JPG,"Daspalla Hills, Visakhapatnam",MBBS,null,null,"Daspalla Hills, Visakhapatnam",Ayurveda,null,"eng,hindi",null,Travancore Ayurveda - Vizag,null,https://www.practo.com/visakhapatnam/clinic/trancore-ayurveda-daspalla-hills?specialization=Ayurveda,https://www.practo.com/visakhapatnam/clinic/trancore-ayurveda-daspalla-hills?specialization=Ayurveda,https://www.practo.com/visakhapatnam/clinic/trancore-ayurveda-daspalla-hills?specialization=Ayurveda
Ayurdhama Ayurvedi Hospital Ksharsutra & Panchkarma Centre,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"North T.T.Nagar, Bhopal",MBBS,null,null,"North T.T.Nagar, Bhopal",Ayurveda,null,"eng,hindi",null,Ayurdhama Ayurvedi Hospital Ksharsutra & Panchkarma Centre,null,https://www.practo.com/bhopal/hospital/ayurdham-ayurvedi-hospital-ksharsutra-panchkarma-cente-north-t-t-nagar?specialization=Ayurveda,https://www.practo.com/bhopal/hospital/ayurdham-ayurvedi-hospital-ksharsutra-panchkarma-cente-north-t-t-nagar?specialization=Ayurveda,https://www.practo.com/bhopal/hospital/ayurdham-ayurvedi-hospital-ksharsutra-panchkarma-cente-north-t-t-nagar?specialization=Ayurveda
Siddha Sanjeevani Ayurveda Panchakarma & Research Center,https://images1-fabric.practo.com/55684f4dbdcc0c631e62d646e72a82ccfe5c56d5eee33.jpg,"Hamidia Road, Bhopal",MBBS,null,null,"Hamidia Road, Bhopal",Ayurveda,null,"eng,hindi",5.0,Siddha Sanjeevani Ayurveda Panchakarma & Research Center,null,https://www.practo.com/bhopal/clinic/siddha-sanjeevani-ayurvada-bhopal?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/siddha-sanjeevani-ayurvada-bhopal?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/siddha-sanjeevani-ayurvada-bhopal?specialization=Ayurveda
Dr. V.G Deshmukh Memorial Ojas Ayurved,https://www.practo.com/bundles/practopractoapp/images/hospital_logo.png,"Barkatulla University, Bhopal",MBBS,null,null,"Barkatulla University, Bhopal",Ayurveda,null,"eng,hindi",5.0,Dr. V.G Deshmukh Memorial Ojas Ayurved,null,https://www.practo.com/bhopal/clinic/dr-vg-deshmukh-memorial-ojas-ayurved-barkatulla-university?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/dr-vg-deshmukh-memorial-ojas-ayurved-barkatulla-university?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/dr-vg-deshmukh-memorial-ojas-ayurved-barkatulla-university?specialization=Ayurveda
Namoh Clinic,https://images1-fabric.practo.com/55bc61c2eee9c17555f66972b388122099df76af619fb.jpg,"Misrod, Bhopal",MBBS,null,null,"Misrod, Bhopal",Ayurveda,null,"eng,hindi",4.0,Namoh Clinic,null,https://www.practo.com/bhopal/clinic/namoh-clinic-baghmugalia?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/namoh-clinic-baghmugalia?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/namoh-clinic-baghmugalia?specialization=Ayurveda
Madhavbaug Clinic,https://images1-fabric.practo.com/practices/1224750/madhavbaug-clinic-bhopal-5bbca1a7e520b.PNG,"Kunjan Nagar, Bhopal",MBBS,null,null,"Kunjan Nagar, Bhopal",Ayurveda,null,"eng,hindi",null,Madhavbaug Clinic,null,https://www.practo.com/bhopal/clinic/madhavbaug-clinic-kunjan-nagar?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/madhavbaug-clinic-kunjan-nagar?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/madhavbaug-clinic-kunjan-nagar?specialization=Ayurveda
Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246079/acharya-manish-ji-ayurveda-centre-bhopal-5f09560ed454a.jpg,"Arera Colony, Bhopal",MBBS,null,null,"Arera Colony, Bhopal",Ayurveda,null,"eng,hindi",null,Acharya Manish Ji Ayurveda Centre,null,https://www.practo.com/bhopal/clinic/acharya-manish-ji-ayurveda-centre-arera-colony-1?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/acharya-manish-ji-ayurveda-centre-arera-colony-1?specialization=Ayurveda,https://www.practo.com/bhopal/clinic/acharya-manish-ji-ayurveda-centre-arera-colony-1?specialization=Ayurveda
Apollo Hospitals,https://images1-fabric.practo.com/dr-vimee-bindra-clinic-apollo-hospita-hyderabad-1456987870-56d7dede540e9.jpg/thumbnail,"Jubilee Hills, Hyderabad",MBBS,null,null,"Jubilee Hills, Hyderabad",Ayurveda,null,"eng,hindi",4.0,Apollo Hospitals,null,https://www.practo.com/hyderabad/hospital/apollo-hospitals-18-jubilee-hills?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/apollo-hospitals-18-jubilee-hills?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/apollo-hospitals-18-jubilee-hills?specialization=Ayurveda
Sri Veda Sushruta Ayurveda Hospital,https://images1-fabric.practo.com/practices/684782/sri-veda-sushruta-ayurveda-hospital-hyderabad-5db16ac85c8ef.jpeg/thumbnail,"KPHB, Hyderabad",MBBS,null,null,"KPHB, Hyderabad",Ayurveda,null,"eng,hindi",5.0,Sri Veda Sushruta Ayurveda Hospital,null,https://www.practo.com/hyderabad/hospital/sushruta-ayurveda-hospital-sr-nagar-1?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/sushruta-ayurveda-hospital-sr-nagar-1?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/sushruta-ayurveda-hospital-sr-nagar-1?specialization=Ayurveda
Sai Bharadwaja Advanced Ayurveda Hospital,https://images1-fabric.practo.com/sai-bharadwaja-advanced-ayurveda-hospital-hyderabad-1483347282-586a155221d97.jpg/thumbnail,"Erragadda, Hyderabad",MBBS,null,null,"Erragadda, Hyderabad",Ayurveda,null,"eng,hindi",5.0,Sai Bharadwaja Advanced Ayurveda Hospital,null,https://www.practo.com/hyderabad/hospital/sai-bharadwaja-advanced-ayurveda-hospital-erragadda?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/sai-bharadwaja-advanced-ayurveda-hospital-erragadda?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/sai-bharadwaja-advanced-ayurveda-hospital-erragadda?specialization=Ayurveda
Dr.Ahmed's Ayurvaidhya,https://images1-fabric.practo.com/practices/835155/dr-ahmed-s-ayurvaidhya-hyderabad-5cc1d0fc26274.png/thumbnail,"Manikonda, Hyderabad",MBBS,null,null,"Manikonda, Hyderabad",Ayurveda,null,"eng,hindi",5.0,Dr.Ahmed's Ayurvaidhya,null,https://www.practo.com/hyderabad/hospital/dr-ahmed-s-ayurvedic-hospital-shaikpet?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/dr-ahmed-s-ayurvedic-hospital-shaikpet?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/dr-ahmed-s-ayurvedic-hospital-shaikpet?specialization=Ayurveda
Healing Hands Clinic,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Jubilee Hills, Hyderabad",MBBS,null,null,"Jubilee Hills, Hyderabad",Ayurveda,null,"eng,hindi",null,Healing Hands Clinic,null,https://www.practo.com/hyderabad/hospital/healing-hands-clinic-1-jubilee-hills?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/healing-hands-clinic-1-jubilee-hills?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/healing-hands-clinic-1-jubilee-hills?specialization=Ayurveda
Aditya Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Uppal, Hyderabad",MBBS,null,null,"Uppal, Hyderabad",Ayurveda,null,"eng,hindi",3.5,Aditya Hospital,null,https://www.practo.com/hyderabad/hospital/aditya-hospitals-uppal?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/aditya-hospitals-uppal?specialization=Ayurveda,https://www.practo.com/hyderabad/hospital/aditya-hospitals-uppal?specialization=Ayurveda
