type,name,Photo,about,contactname,phone,email,address,city,state,county,Discipline,Amenities,language,rating,votes,timings,Mode of Payment,onlinebooking,Year Established,Linkedin,linktoprofile
Ayurveda,Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477569878-5811ed568f84a.png,"Anjali Mukerjee Health Total is a Wellness Centre Clinic in Mulund West, Mumbai. The clinic is visited by doctors like Dr. Shipra Vishwanath and Dr. Rupali Sirsavakar. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-mulund-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-mulund-west?specialization=Ayurveda
Ayurveda,Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477574426-5811ff1a8481b.png,"Anjali Mukerjee Health Total is a Wellness Centre Clinic in Malad West, Mumbai. The clinic is visited by doctors like Dr. Neelam C Kolgaonkar and Dr. Anushi Jain. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-malad-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-malad-west?specialization=Ayurveda
Ayurveda,Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477569628-5811ec5cac222.png,"Anjali Mukerjee Health Total is a Wellness Centre Clinic in Colaba, Mumbai. The clinic is visited by doctors like Dr. Yogesh Prabhu,Dr. Sanchita K K more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-colaba?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-colaba?specialization=Ayurveda
Ayurveda,Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477573266-5811fa92ea6a4.png,"Anjali Mukerjee Health Total is a Wellness Centre Clinic in Andheri East, Mumbai. The clinic is visited by doctors like Dr. Sujata Wadikar. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-east?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-east?specialization=Ayurveda
Ayurveda,Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1477573266-5811fa92ea6a4.png,"Anjali Mukerjee Health Total is a Wellness Centre Clinic in Andheri East, Mumbai. The clinic is visited by doctors like Dr. Sujata Wadikar. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-east?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-east?specialization=Ayurveda
Ayurveda,Anjali Mukerjee Health Total,https://images1-fabric.practo.com/anjali-mukerjee-health-total-mumbai-1480529981-583f183d298a5.png,"Anjali Mukerjee Health Total is a Wellness Centre Clinic in Andheri West, Mumbai. The clinic is visited by doctors like Dr. Meghna Majethia,Ms. Ruch more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/anjali-mukerjee-health-total-andheri-west?specialization=Ayurveda
Ayurveda,Ayushakti Ayurved health centre,https://images1-fabric.practo.com/practices/1153552/ayushakti-ayurved-health-centre-mumbai-5c9f0bec53a8e.jpg,"For the past 27 years, Ayushakti has been serving people worldwide with its proven herbal remedies and authentic ancient treatment methods. The panel of highly experienced Vaidyas at Ayushakti are pioneers in Pulse reading, the extremely effective and ingeniously designed natural health services and more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-malad-west-1?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-malad-west-1?specialization=Ayurveda
Ayurveda,Dr. Janugade Health Services,https://images1-fabric.practo.com/practices/1153051/dr-janugade-health-services-pvt-ltd-mumbai-5c20918fcfd22.png,"Dr. Janugade Health Services is an Ayurveda Clinic in Borivali West, Mumbai. The clinic is visited by doctors like Dr. Archana Janugade. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/dr-janugade-health-services-borivali-borivali-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/dr-janugade-health-services-borivali-borivali-west?specialization=Ayurveda
Ayurveda,JIVA Ayurveda,https://images1-fabric.practo.com/practices/1183049/jiva-ayurveda-mumbai-605d86a74e8e3.jpg,"Jiva Ayurveda was founded with the mission of 'taking Ayurveda to every home'. Our objective of making people happy and healthy through authentic Ayurvedic treatment delivered at their doorstep is a direct response to the growing ailments and disorders such as diabetes, arthritis, asthma, obesity, h more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-kandivali-east?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-kandivali-east?specialization=Ayurveda
Ayurveda,JIVA Ayurveda,https://images1-fabric.practo.com/practices/1183045/jiva-ayurveda-mumbai-605d7913723dd.jpg,"Jiva Ayurveda was founded with the mission of 'taking Ayurveda to every home'. Our objective of making people happy and healthy through authentic Ayurvedic treatment delivered at their doorstep is a direct response to the growing ailments and disorders such as diabetes, arthritis, asthma, obesity, h more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-mira-road?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-mira-road?specialization=Ayurveda
Ayurveda,Jiva Ayurveda,https://images1-fabric.practo.com/practices/1183050/jiva-ayurveda-mumbai-605d8117dc6c4.jpg,"Jiva Ayurveda was founded with the mission of 'taking Ayurveda to every home'. Our objective of making people happy and healthy through authentic Ayurvedic treatment delivered at their doorstep is a direct response to the growing ailments and disorders such as diabetes, arthritis, asthma, obesity, h more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-chembur?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-chembur?specialization=Ayurveda
Ayurveda,Jiva Ayurveda Clinic,https://images1-fabric.practo.com/practices/1183053/jiva-ayurveda-clinic-mumbai-605d7984f2557.jpg,"Jiva Ayurveda Clinic is an Ayurveda Clinic in Andheri West, Mumbai. The clinic is visited by doctors like Dr. Vikram Keshavrao Khode and Dr. Sudatta Shirolkar. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-clinic-andheri-andheri-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/jiva-ayurveda-clinic-andheri-andheri-west?specialization=Ayurveda
Ayurveda,Kairali Ayurvedic Centre,https://images1-fabric.practo.com/practices/1219645/kairali-ayurvedic-centre-mumbai-5b7bd518bfbe2.png,"Kairali Centers offers varied services that include Ayurvedic Treatments and Therapies, Consultation with skilled doctors, affordable and effective Ayurvedic packages, ayurvedic training for all those who want to gain an in-depth knowledge of Ayurveda or desire to become a skilled Ayurvedic practiti more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/kairali-ayurvedic-centre-chembur?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/kairali-ayurvedic-centre-chembur?specialization=Ayurveda
Ayurveda,SDF Holistic,https://images1-fabric.practo.com/practices/1222893/sdf-holistic-mumbai-5ba33d28007be.jpg,"SDF Holistic was established in the year 2004, with a vision of providing a sustainable treatment at an affordable price. The newly introduced words ‘organic’, and ‘holistic’, were ahead of the time in our country. Needless to say, its importance was understood by only a few. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/sdf-holistic-borivali-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/sdf-holistic-borivali-west?specialization=Ayurveda
Ayurveda,SDF Holistic,https://images1-fabric.practo.com/practices/1222895/sdf-holistic-mumbai-5ba33e37351d0.jpg,"SDF Holistic was established in the year 2004, with a vision of providing a sustainable treatment at an affordable price. The newly introduced words ‘organic’, and ‘holistic’, were ahead of the time in our country. Needless to say, its importance was understood by only a few. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/sdf-holistic-vileparle-east?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/sdf-holistic-vileparle-east?specialization=Ayurveda
Ayurveda,SDF Holistic,https://images1-fabric.practo.com/practices/1222897/sdf-holistic-mumbai-5bacc8ba935a4.jpg,"SDF Holistic was established in the year 2004, with a vision of providing a sustainable treatment at an affordable price. The newly introduced words ‘organic’, and ‘holistic’, were ahead of the time in our country. Needless to say, its importance was understood by only a few. more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/sdf-holistic-dadar-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/sdf-holistic-dadar-west?specialization=Ayurveda
Ayurveda,Madhavbaug Clinic,https://images1-fabric.practo.com/practices/1232842/madhavbaug-clinic-mumbai-5bceec9170911.PNG,"With more than a decade of expertise in preventive cardiology, Madhavbaug has a strong track record of patients who have obtained relief from life-threatening diseases with Madhavbaug’s treatments. Founded in 2006 with a vision to reduce the mortality and morbidity due to heart disease and lifestyle more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-mulund-east?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-mulund-east?specialization=Ayurveda
Ayurveda,Dr. Janugade Health Services,https://images1-fabric.practo.com/practices/1238410/dr-janugade-health-services-pvt-ltd-thane-mumbai-5c20932744135.png,"Dr. Janugade Health Services is an Ayurveda Clinic in Andheri East, Mumbai. The clinic is visited by doctors like Dr. Archana Janugade. The timings of Dr. Janugade Health Services more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/dr-janugade-health-services-andheri-east-2?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/dr-janugade-health-services-andheri-east-2?specialization=Ayurveda
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246077/acharya-manish-ji-ayurveda-centre-mumbai-5f095e686cc26.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/acharya-manish-ji-ayurveda-centre-andheri-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/acharya-manish-ji-ayurveda-centre-andheri-west?specialization=Ayurveda
Ayurveda,Ayushakti Ayurved Health Centre,https://images1-fabric.practo.com/practices/1249061/ayushakti-ayurved-health-centre-mumbai-5c9f12231a43a.jpg,"For the past 27 years, Ayushakti has been serving people worldwide with its proven herbal remedies and authentic ancient treatment methods. The panel of highly experienced vaidyas at ayushakti are pioneers in pulse reading, the extremely effective and ingeniously designed natural health services and more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-ghatkopar-east?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-ghatkopar-east?specialization=Ayurveda
Ayurveda,Ayushakti Ayurved Health Centre,https://images1-fabric.practo.com/practices/1249053/ayushakti-ayurved-health-centre-mumbai-5c9f19305c90f.jpg,"For the past 27 years, Ayushakti has been serving people worldwide with its proven herbal remedies and authentic ancient treatment methods. The panel of highly experienced Vaidyas at Ayushakti are pioneers in Pulse reading, the extremely effective and ingeniously designed natural health services and more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-dadar?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurved-health-centre-dadar?specialization=Ayurveda
Ayurveda,Madhavbaug,https://images1-fabric.practo.com/practices/1259706/madhavbaug-mumbai-5d0cac5c1ef31.png,"Madhavbaug is a Clinic in Kurla, Mumbai. The clinic is visited by ayurveda like Dr. Neha Sathe. The timings of Madhavbaug are: Mon-Sat: 10:00-19:00. Click on map to find d more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,,null,https://www.practo.com/mumbai/clinic/madhavbaug-2-kurla?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/madhavbaug-2-kurla?specialization=Ayurveda
Ayurveda,Madhavbaug Clinic,https://images1-fabric.practo.com/practices/1259651/madhavbaug-clinic-mumbai-5d0b56ff7d6c8.png,"With more than a decade of expertise in preventive cardiology, Madhavbaug has a strong track record of patients who have obtained relief from life threatening diseases with Madhavbaug’s treatments. Founded in 2006 with a vision to reduce the mortality and morbidity due to heart disease and lifestyle more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-kandivali-east?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-kandivali-east?specialization=Ayurveda
Ayurveda,Madhavbaug Clinic,https://images1-fabric.practo.com/practices/1259653/madhavbaug-clinic-mumbai-5d0b6c8415b9e.png,"With more than a decade of expertise in preventive cardiology, Madhavbaug has a strong track record of patients who have obtained relief from life threatening diseases with Madhavbaug’s treatments. Founded in 2006 with a vision to reduce the mortality and morbidity due to heart disease and lifestyle more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-andheri-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-andheri-west?specialization=Ayurveda
Ayurveda,Madhavbaug Clinic,https://images1-fabric.practo.com/practices/1259653/madhavbaug-clinic-mumbai-5d0b6c8415b9e.png,"With more than a decade of expertise in preventive cardiology, Madhavbaug has a strong track record of patients who have obtained relief from life threatening diseases with Madhavbaug’s treatments. Founded in 2006 with a vision to reduce the mortality and morbidity due to heart disease and lifestyle more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-andheri-west?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/madhavbaug-clinic-andheri-west?specialization=Ayurveda
Ayurveda,Ayushakti Ayurvedic Health Center,https://images1-fabric.practo.com/practices/1258649/ayushakti-ayurvedic-health-center-mumbai-5cff4ea6651ab.jpg,"Ayushakti Ayurvedic Health Center is an Ayurveda Clinic in Kemps Corner, Mumbai. The clinic is visited by doctors like Dr. Sushant Lokhande,Dr. Priy more..",null,null,null,null,Mumbai,Maharashtra,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurvedic-health-center-kemps-corner?specialization=Ayurveda,null,null,https://www.practo.com/mumbai/clinic/ayushakti-ayurvedic-health-center-kemps-corner?specialization=Ayurveda
